,Y_pred,Y_test,Difference
63550,96.918,65.0,31.918
63551,88.19,65.0,23.19
63552,105.845,91.6,14.245
63553,88.19,65.0,23.19
63554,57.413,65.6,8.187
63555,96.918,65.0,31.918
63556,102.651,88.0,14.651
63557,75.617,88.4,12.783
63558,90.837,140.0,49.163
63559,48.976,91.6,42.624
63560,110.253,126.0,15.747
63561,99.76,156.6,56.84
63562,107.115,91.6,15.515
63563,48.976,91.6,42.624
63564,99.863,98.6,1.263
63565,90.455,148.0,57.545
63566,111.036,77.0,34.036
63567,99.533,67.0,32.533
63568,96.918,65.0,31.918
63569,47.144,95.2,48.056
63570,71.41,119.0,47.59
63571,69.287,127.0,57.713
63572,84.711,93.4,8.689
63573,72.988,88.4,15.412
63574,115.304,132.0,16.696
63575,103.686,67.26,36.426
63576,50.713,67.26,16.547
63577,93.45,74.61,18.84
63578,70.431,88.0,17.569
63579,39.514,111.6,72.086
63580,75.337,140.0,64.663
63581,41.718,104.0,62.282
63582,41.718,104.0,62.282
63583,59.301,80.0,20.699
63584,48.927,183.0,134.073
63585,56.77,88.0,31.23
63586,53.212,93.6,40.388
63587,99.269,168.0,68.731
63588,84.742,119.0,34.258
63589,73.35,124.3,50.95
63590,94.658,102.6,7.942
63591,98.467,172.85,74.383
63592,95.857,96.9,1.043
63593,102.182,122.4,20.218
63594,66.648,84.8,18.152
63595,55.577,74.8,19.223
63596,55.577,74.8,19.223
63597,94.658,102.6,7.942
63598,55.577,74.8,19.223
63599,28.856,88.4,59.544
63600,45.251,117.3,72.049
63601,106.999,90.4,16.599
63602,45.251,117.3,72.049
63603,63.14,117.3,54.16
63604,96.456,80.24,16.216
63605,89.24,185.0,95.76
63606,102.182,122.4,20.218
63607,42.488,102.6,60.112
63608,42.488,111.6,69.112
63609,92.962,108.0,15.038
63610,44.617,146.1,101.483
63611,44.617,146.1,101.483
63612,91.11,0.0,91.11
63613,100.302,77.0,23.302
63614,111.04,107.0,4.04
63615,103.924,74.61,29.314
63616,102.175,83.61,18.565
63617,73.925,117.3,43.375
63618,72.988,88.4,15.412
63619,50.482,104.0,53.518
63620,68.257,106.0,37.743
63621,105.908,143.0,37.092
63622,31.289,95.2,63.911
63623,73.674,68.0,5.674
63624,91.052,164.05,72.998
63625,112.171,90.53,21.641
63626,126.891,140.98,14.089
63627,78.268,127.71,49.442
63628,106.299,92.65,13.649
63629,81.123,207.67,126.547
63630,83.271,147.67,64.399
63631,97.159,71.9,25.259
63632,88.325,78.3,10.025
63633,61.257,105.61,44.353
63634,95.317,92.65,2.667
63635,44.966,72.63,27.664
63636,99.907,61.09,38.817
63637,68.79,78.3,9.51
63638,100.654,113.05,12.396
63639,85.785,84.15,1.635
63640,100.654,113.05,12.396
63641,71.539,111.69,40.151
63642,106.116,142.0,35.884
63643,80.342,112.8,32.458
63644,95.473,144.0,48.527
63645,72.856,156.61,83.754
63646,47.784,68.0,20.216
63647,45.894,105.61,59.716
63648,105.318,60.0,45.318
63649,88.98,120.0,31.02
63650,74.516,122.4,47.884
63651,101.011,47.33,53.681
63652,82.668,68.0,14.668
63653,69.101,63.75,5.351
63654,98.421,20.88,77.541
63655,118.391,197.5,79.109
63656,75.276,62.64,12.636
63657,107.73,131.0,23.27
63658,106.835,92.0,14.835
63659,112.36,84.07,28.29
63660,66.606,114.9,48.294
63661,72.519,105.61,33.091
63662,107.358,91.95,15.408
63663,104.49,97.0,7.49
63664,99.426,208.0,108.574
63665,61.641,61.09,0.551
63666,112.479,90.32,22.159
63667,107.942,79.23,28.712
63668,97.915,131.33,33.415
63669,83.968,114.9,30.932
63670,69.806,114.9,45.094
63671,106.061,74.8,31.261
63672,61.506,92.51,31.004
63673,97.43,188.0,90.57
63674,81.387,120.0,38.613
63675,105.418,147.33,41.912
63676,68.298,130.05,61.752
63677,80.406,112.2,31.794
63678,94.62,120.0,25.38
63679,43.553,143.14,99.587
63680,112.211,206.0,93.789
63681,99.038,131.4,32.362
63682,63.151,110.84,47.689
63683,117.3,202.33,85.03
63684,110.883,202.33,91.447
63685,115.952,206.0,90.048
63686,103.903,125.66,21.757
63687,104.053,109.33,5.277
63688,63.674,120.0,56.326
63689,102.699,68.0,34.699
63690,66.272,158.0,91.728
63691,81.397,107.41,26.013
63692,97.39,95.2,2.19
63693,107.765,125.8,18.035
63694,47.963,130.0,82.037
63695,114.678,131.4,16.722
63696,87.424,146.0,58.576
63697,107.216,117.73,10.514
63698,98.67,0.0,98.67
63699,112.204,0.0,112.204
63700,95.76,188.0,92.24
63701,61.691,140.0,78.309
63702,61.691,140.0,78.309
63703,87.089,148.0,60.911
63704,66.801,140.0,73.199
63705,95.304,70.55,24.754
63706,104.435,72.25,32.185
63707,104.804,158.0,53.196
63708,104.046,138.0,33.954
63709,104.333,148.0,43.667
63710,107.14,90.9,16.24
63711,95.443,125.8,30.357
63712,104.832,192.95,88.118
63713,134.795,349.63,214.835
63714,74.687,84.15,9.463
63715,67.661,158.0,90.339
63716,79.336,148.0,68.664
63717,58.218,168.73,110.512
63718,58.218,168.73,110.512
63719,80.057,90.3,10.243
63720,62.961,131.35,68.389
63721,93.888,131.35,37.462
63722,85.392,80.0,5.392
63723,107.837,115.6,7.763
63724,87.853,91.45,3.597
63725,98.244,82.45,15.794
63726,80.757,167.8,87.043
63727,67.234,110.5,43.266
63728,105.875,139.0,33.125
63729,90.013,375.5,285.487
63730,84.487,80.75,3.737
63731,51.989,138.0,86.011
63732,68.824,115.74,46.916
63733,105.137,148.0,42.863
63734,97.061,110.5,13.439
63735,75.219,238.5,163.281
63736,92.921,119.0,26.079
63737,114.325,188.88,74.555
63738,80.757,167.8,87.043
63739,80.757,167.8,87.043
63740,91.221,208.0,116.779
63741,49.988,120.0,70.012
63742,49.988,120.0,70.012
63743,51.989,138.0,86.011
63744,98.789,70.55,28.239
63745,75.86,104.2,28.34
63746,88.251,120.55,32.299
63747,104.198,96.3,7.898
63748,71.875,90.3,18.425
63749,95.276,167.8,72.524
63750,59.454,140.0,80.546
63751,98.685,184.65,85.965
63752,102.745,110.5,7.755
63753,85.057,64.6,20.457
63754,98.437,120.0,21.563
63755,86.676,148.0,61.324
63756,94.729,122.4,27.671
63757,92.685,147.0,54.315
63758,107.669,157.0,49.331
63759,108.536,95.2,13.336
63760,127.096,170.63,43.534
63761,98.748,102.0,3.252
63762,65.296,138.0,72.704
63763,88.29,131.35,43.06
63764,88.29,131.35,43.06
63765,105.389,120.0,14.611
63766,78.365,87.3,8.935
63767,80.694,125.8,45.106
63768,104.73,71.23,33.5
63769,76.88,125.8,48.92
63770,92.703,120.0,27.297
63771,110.207,102.0,8.207
63772,57.058,125.0,67.942
63773,87.116,70.0,17.116
63774,83.261,116.73,33.469
63775,89.111,84.15,4.961
63776,88.674,70.0,18.674
63777,105.41,73.74,31.67
63778,78.723,73.74,4.983
63779,95.074,65.0,30.074
63780,93.764,65.0,28.764
63781,97.184,129.0,31.816
63782,94.357,65.0,29.357
63783,82.599,148.0,65.401
63784,97.184,129.0,31.816
63785,93.764,65.0,28.764
63786,62.602,65.0,2.398
63787,79.333,65.0,14.333
63788,94.357,65.0,29.357
63789,93.764,65.0,28.764
63790,93.764,65.0,28.764
63791,111.564,93.67,17.894
63792,88.674,70.0,18.674
63793,88.674,70.0,18.674
63794,93.661,70.0,23.661
63795,62.602,65.0,2.398
63796,90.283,75.0,15.283
63797,93.764,65.0,28.764
63798,93.764,65.0,28.764
63799,87.116,70.0,17.116
63800,93.661,70.0,23.661
63801,74.334,63.33,11.004
63802,93.764,65.0,28.764
63803,95.074,65.0,30.074
63804,107.543,87.33,20.213
63805,93.664,65.0,28.664
63806,93.664,65.0,28.664
63807,113.685,140.0,26.315
63808,95.59,81.43,14.16
63809,93.664,65.0,28.664
63810,93.764,65.0,28.764
63811,90.185,141.67,51.485
63812,108.353,58.5,49.853
63813,95.751,141.67,45.919
63814,66.027,53.47,12.557
63815,66.027,53.47,12.557
63816,74.334,63.33,11.004
63817,90.169,70.0,20.169
63818,75.26,145.8,70.54
63819,104.538,65.0,39.538
63820,93.24,70.0,23.24
63821,91.572,70.0,21.572
63822,92.133,70.0,22.133
63823,86.336,70.0,16.336
63824,110.677,102.0,8.677
63825,57.718,65.0,7.282
63826,99.784,176.04,76.256
63827,112.075,87.33,24.745
63828,91.485,140.43,48.945
63829,91.485,131.43,39.945
63830,82.045,83.1,1.055
63831,82.045,83.1,1.055
63832,79.901,95.0,15.099
63833,91.129,102.85,11.721
63834,52.594,95.0,42.406
63835,106.217,146.5,40.283
63836,106.217,146.5,40.283
63837,88.117,71.28,16.837
63838,96.142,87.3,8.842
63839,64.936,161.67,96.734
63840,80.059,110.78,30.721
63841,73.56,102.0,28.44
63842,70.862,148.0,77.138
63843,105.5,185.4,79.9
63844,53.552,183.0,129.448
63845,99.91,126.0,26.09
63846,52.841,95.0,42.159
63847,89.074,122.5,33.426
63848,52.594,161.67,109.076
63849,52.594,161.67,109.076
63850,84.702,208.0,123.298
63851,41.503,161.67,120.167
63852,107.112,451.5,344.388
63853,99.21,254.0,154.79
63854,62.069,125.8,63.731
63855,108.305,83.3,25.005
63856,38.456,122.48,84.024
63857,52.841,161.67,108.829
63858,91.485,131.43,39.945
63859,64.936,161.67,96.734
63860,88.674,70.0,18.674
63861,88.674,70.0,18.674
63862,88.674,70.0,18.674
63863,60.19,314.1,253.91
63864,70.197,12.0,58.197
63865,93.664,65.0,28.664
63866,78.407,0.0,78.407
63867,93.79,0.0,93.79
63868,78.025,201.08,123.055
63869,52.594,95.0,42.406
63870,52.841,161.67,108.829
63871,100.091,172.8,72.709
63872,100.743,108.0,7.257
63873,77.181,131.35,54.169
63874,50.146,161.67,111.524
63875,87.116,70.0,17.116
63876,105.779,0.0,105.779
63877,96.748,60.0,36.748
63878,92.867,65.0,27.867
63879,91.157,65.0,26.157
63880,95.076,65.0,30.076
63881,99.873,69.29,30.583
63882,111.399,86.43,24.969
63883,92.867,65.0,27.867
63884,95.076,65.0,30.076
63885,91.265,65.0,26.265
63886,98.282,69.29,28.992
63887,99.873,69.29,30.583
63888,91.227,65.0,26.227
63889,118.61,86.43,32.18
63890,108.797,89.29,19.507
63891,99.873,69.29,30.583
63892,97.58,65.0,32.58
63893,97.58,65.0,32.58
63894,99.873,69.29,30.583
63895,91.227,65.0,26.227
63896,91.265,65.0,26.265
63897,99.873,69.29,30.583
63898,95.076,65.0,30.076
63899,101.106,79.2,21.906
63900,103.562,96.0,7.562
63901,96.625,0.0,96.625
63902,105.997,255.48,149.483
63903,78.545,70.0,8.545
63904,60.226,178.56,118.334
63905,78.545,70.0,8.545
63906,106.518,106.72,0.202
63907,92.343,114.0,21.657
63908,105.179,156.6,51.421
63909,105.367,156.6,51.233
63910,105.285,156.6,51.315
63911,83.144,137.33,54.186
63912,93.308,80.0,13.308
63913,78.872,68.07,10.802
63914,78.545,70.0,8.545
63915,78.545,70.0,8.545
63916,78.545,70.0,8.545
63917,78.448,82.11,3.662
63918,93.308,80.0,13.308
63919,79.65,70.0,9.65
63920,64.207,70.0,5.793
63921,78.545,70.0,8.545
63922,78.545,70.0,8.545
63923,78.545,70.0,8.545
63924,83.84,70.0,13.84
63925,85.378,20.0,65.378
63926,78.545,70.0,8.545
63927,79.65,70.0,9.65
63928,82.387,80.0,2.387
63929,85.491,141.67,56.179
63930,99.262,93.36,5.902
63931,87.291,58.36,28.931
63932,72.941,133.55,60.609
63933,91.238,115.0,23.762
63934,97.485,205.0,107.515
63935,103.689,253.1,149.411
63936,68.45,150.67,82.22
63937,91.013,80.75,10.263
63938,91.013,80.75,10.263
63939,72.527,122.48,49.953
63940,50.805,150.67,99.865
63941,78.057,122.48,44.423
63942,65.069,53.45,11.619
63943,98.317,110.25,11.933
63944,105.238,168.33,63.092
63945,94.907,0.0,94.907
63946,102.577,80.0,22.577
63947,98.857,80.0,18.857
63948,134.857,134.1,0.757
63949,64.522,125.0,60.478
63950,113.391,132.0,18.609
63951,98.842,98.0,0.842
63952,86.286,132.0,45.714
63953,82.969,139.8,56.831
63954,80.819,139.8,58.981
63955,106.011,114.43,8.419
63956,69.497,102.6,33.103
63957,104.988,113.0,8.012
63958,98.583,88.0,10.583
63959,91.957,123.67,31.713
63960,105.851,149.0,43.149
63961,93.753,121.2,27.447
63962,54.458,116.0,61.542
63963,101.937,112.2,10.263
63964,104.016,139.8,35.784
63965,105.323,63.75,41.573
63966,107.799,76.08,31.719
63967,105.948,73.41,32.538
63968,106.968,73.41,33.558
63969,94.21,176.0,81.79
63970,92.715,0.0,92.715
63971,104.691,0.0,104.691
63972,94.559,97.0,2.441
63973,98.578,80.26,18.318
63974,91.2,88.0,3.2
63975,104.638,98.11,6.528
63976,77.86,68.0,9.86
63977,89.559,102.0,12.441
63978,85.45,102.6,17.15
63979,100.945,79.2,21.745
63980,78.05,122.0,43.95
63981,116.492,102.6,13.892
63982,82.272,104.0,21.728
63983,105.179,119.36,14.181
63984,109.748,146.29,36.542
63985,108.307,104.0,4.307
63986,103.585,161.5,57.915
63987,99.666,126.0,26.334
63988,98.467,136.8,38.333
63989,94.373,88.0,6.373
63990,90.338,93.6,3.262
63991,104.892,88.0,16.892
63992,93.695,97.0,3.305
63993,66.099,125.0,58.901
63994,107.554,108.17,0.616
63995,89.117,81.62,7.497
63996,94.776,95.2,0.424
63997,98.991,54.05,44.941
63998,95.029,91.6,3.429
63999,90.711,109.67,18.959
64000,112.28,80.0,32.28
64001,106.941,91.6,15.341
64002,90.918,72.38,18.538
64003,67.243,112.5,45.257
64004,109.86,165.6,55.74
64005,63.593,103.5,39.907
64006,96.483,98.0,1.517
64007,96.002,111.78,15.778
64008,96.002,111.78,15.778
64009,90.918,72.38,18.538
64010,105.285,128.4,23.115
64011,81.441,166.0,84.559
64012,105.189,79.2,25.989
64013,93.534,88.0,5.534
64014,81.834,75.86,5.974
64015,104.599,108.0,3.401
64016,76.614,75.86,0.754
64017,61.755,115.9,54.145
64018,103.099,115.9,12.801
64019,78.11,112.2,34.09
64020,81.815,112.2,30.385
64021,98.443,208.17,109.727
64022,105.369,146.3,40.931
64023,88.026,9.0,79.026
64024,87.65,89.32,1.67
64025,75.38,194.4,119.02
64026,93.665,0.0,93.665
64027,93.459,88.0,5.459
64028,101.603,109.33,7.727
64029,98.062,67.76,30.302
64030,98.408,96.9,1.508
64031,94.644,119.0,24.356
64032,92.497,72.07,20.427
64033,91.176,67.15,24.026
64034,91.176,67.15,24.026
64035,109.41,74.8,34.61
64036,97.426,92.65,4.776
64037,89.047,67.15,21.897
64038,104.237,116.15,11.913
64039,99.341,156.0,56.659
64040,106.348,135.96,29.612
64041,85.688,96.0,10.312
64042,85.688,96.0,10.312
64043,97.838,88.0,9.838
64044,105.233,165.0,59.767
64045,100.185,74.8,25.385
64046,103.904,79.2,24.704
64047,106.295,88.4,17.895
64048,85.596,93.6,8.004
64049,108.113,97.4,10.713
64050,103.904,79.2,24.704
64051,85.845,96.9,11.055
64052,98.069,88.4,9.669
64053,98.317,88.4,9.917
64054,105.179,135.0,29.821
64055,106.141,125.8,19.659
64056,83.669,119.0,35.331
64057,66.236,118.2,51.964
64058,100.165,88.4,11.765
64059,103.317,126.0,22.683
64060,89.769,106.07,16.301
64061,105.413,119.0,13.587
64062,89.863,140.0,50.137
64063,84.217,90.1,5.883
64064,101.631,99.0,2.631
64065,106.16,188.1,81.94
64066,103.593,74.8,28.793
64067,91.961,120.7,28.739
64068,92.702,95.0,2.298
64069,91.961,129.7,37.739
64070,96.25,96.9,0.65
64071,96.456,127.8,31.344
64072,106.998,103.52,3.478
64073,108.697,74.8,33.897
64074,93.628,108.8,15.172
64075,95.519,88.4,7.119
64076,84.133,90.1,5.967
64077,100.349,90.1,10.249
64078,132.866,197.5,64.634
64079,105.022,117.82,12.798
64080,101.678,74.8,26.878
64081,92.826,88.4,4.426
64082,76.93,90.34,13.41
64083,103.699,74.8,28.899
64084,107.99,80.24,27.75
64085,106.143,1.29,104.853
64086,106.295,88.4,17.895
64087,70.884,103.57,32.686
64088,102.927,115.6,12.673
64089,103.767,124.36,20.593
64090,105.193,153.5,48.307
64091,106.99,129.7,22.71
64092,85.948,68.0,17.948
64093,104.185,107.95,3.765
64094,96.68,70.4,26.28
64095,105.179,68.0,37.179
64096,105.179,59.0,46.179
64097,105.179,59.0,46.179
64098,101.261,95.0,6.261
64099,103.469,125.52,22.051
64100,105.997,99.1,6.897
64101,79.984,75.0,4.984
64102,103.163,88.4,14.763
64103,86.306,99.1,12.794
64104,88.232,74.8,13.432
64105,96.841,88.0,8.841
64106,101.047,93.6,7.447
64107,86.446,106.0,19.554
64108,105.773,91.6,14.173
64109,98.811,101.43,2.619
64110,66.935,74.2,7.265
64111,90.065,75.0,15.065
64112,98.577,90.1,8.477
64113,99.422,88.33,11.092
64114,113.555,149.6,36.045
64115,99.634,130.9,31.266
64116,92.554,99.1,6.546
64117,101.807,97.0,4.807
64118,95.189,127.8,32.611
64119,106.211,152.5,46.289
64120,105.748,173.8,68.052
64121,94.086,156.0,61.914
64122,84.06,55.35,28.71
64123,104.196,74.8,29.396
64124,103.163,88.4,14.763
64125,94.914,99.48,4.566
64126,100.045,125.66,25.615
64127,98.11,90.1,8.01
64128,91.666,68.0,23.666
64129,104.459,74.8,29.659
64130,92.619,57.6,35.019
64131,107.963,124.0,16.037
64132,87.578,144.0,56.422
64133,90.525,90.1,0.425
64134,90.525,90.1,0.425
64135,89.275,93.8,4.525
64136,96.836,67.0,29.836
64137,100.993,100.0,0.993
64138,100.993,100.0,0.993
64139,98.886,118.0,19.114
64140,100.709,79.2,21.509
64141,86.392,93.6,7.208
64142,84.162,96.9,12.738
64143,101.826,83.8,18.026
64144,103.084,115.0,11.916
64145,112.865,126.0,13.135
64146,103.516,106.0,2.484
64147,86.392,93.6,7.208
64148,105.36,153.0,47.64
64149,95.088,116.0,20.912
64150,108.197,115.6,7.403
64151,93.568,48.5,45.068
64152,110.539,141.91,31.371
64153,98.513,90.1,8.413
64154,112.646,176.0,63.354
64155,92.657,54.71,37.947
64156,101.323,68.57,32.753
64157,89.831,79.2,10.631
64158,98.407,68.07,30.337
64159,101.323,68.57,32.753
64160,92.094,106.0,13.906
64161,93.489,88.4,5.089
64162,98.341,97.0,1.341
64163,81.325,80.0,1.325
64164,107.894,124.0,16.106
64165,110.056,198.0,87.944
64166,106.766,147.9,41.134
64167,103.421,67.0,36.421
64168,131.893,236.0,104.107
64169,89.877,98.0,8.123
64170,91.43,73.36,18.07
64171,101.119,0.0,101.119
64172,103.227,88.29,14.937
64173,104.97,79.2,25.77
64174,99.122,78.0,21.122
64175,104.112,107.1,2.988
64176,103.704,74.8,28.904
64177,88.568,83.75,4.818
64178,84.335,59.04,25.295
64179,111.055,91.32,19.735
64180,88.827,97.16,8.333
64181,96.036,125.66,29.624
64182,94.961,126.0,31.039
64183,104.71,87.69,17.02
64184,82.689,97.5,14.811
64185,88.827,106.16,17.333
64186,71.815,87.69,15.875
64187,95.705,129.5,33.795
64188,101.998,112.33,10.332
64189,89.606,68.07,21.536
64190,80.339,93.6,13.261
64191,104.812,92.75,12.062
64192,91.092,73.0,18.092
64193,96.995,105.9,8.905
64194,99.534,53.83,45.704
64195,91.233,54.71,36.523
64196,98.565,125.16,26.595
64197,96.464,87.69,8.774
64198,67.942,102.6,34.658
64199,85.161,82.44,2.721
64200,105.173,82.44,22.733
64201,96.667,79.5,17.167
64202,103.281,90.1,13.181
64203,95.569,68.07,27.499
64204,105.254,80.0,25.254
64205,110.414,79.0,31.414
64206,104.854,91.33,13.524
64207,95.371,79.5,15.871
64208,71.211,85.29,14.079
64209,80.992,104.0,23.008
64210,80.992,104.0,23.008
64211,101.856,102.6,0.744
64212,106.159,78.15,28.009
64213,91.676,74.8,16.876
64214,92.374,45.86,46.514
64215,80.153,69.99,10.163
64216,113.239,144.29,31.051
64217,87.807,58.72,29.087
64218,104.14,100.3,3.84
64219,77.856,121.0,43.144
64220,87.619,97.75,10.131
64221,112.423,116.79,4.367
64222,93.224,103.19,9.966
64223,78.454,86.49,8.036
64224,71.409,85.29,13.881
64225,100.237,67.0,33.237
64226,100.237,67.0,33.237
64227,100.237,67.0,33.237
64228,100.237,67.0,33.237
64229,100.237,67.0,33.237
64230,75.333,82.88,7.547
64231,87.965,24.83,63.135
64232,101.505,67.0,34.505
64233,100.529,69.0,31.529
64234,95.124,79.5,15.624
64235,95.124,79.5,15.624
64236,97.795,67.0,30.795
64237,106.361,164.8,58.439
64238,109.694,159.7,50.006
64239,104.508,137.7,33.192
64240,103.361,79.5,23.861
64241,100.529,69.0,31.529
64242,100.237,67.0,33.237
64243,100.237,67.0,33.237
64244,100.237,67.0,33.237
64245,107.75,65.0,42.75
64246,79.595,65.0,14.595
64247,107.75,65.0,42.75
64248,77.662,82.88,5.218
64249,91.461,71.71,19.751
64250,92.019,78.0,14.019
64251,38.929,80.0,41.071
64252,83.057,80.0,3.057
64253,112.798,80.0,32.798
64254,97.118,99.5,2.382
64255,104.939,78.0,26.939
64256,93.183,93.6,0.417
64257,103.982,0.0,103.982
64258,105.226,93.69,11.536
64259,101.959,74.8,27.159
64260,101.639,97.5,4.139
64261,74.231,68.07,6.161
64262,74.231,68.07,6.161
64263,102.612,79.5,23.112
64264,90.315,89.5,0.815
64265,96.742,0.0,96.742
64266,104.247,80.0,24.247
64267,75.97,88.4,12.43
64268,105.179,68.07,37.109
64269,105.179,68.07,37.109
64270,97.284,67.0,30.284
64271,80.574,84.69,4.116
64272,81.63,54.06,27.57
64273,103.983,71.1,32.883
64274,107.026,109.82,2.794
64275,96.743,97.5,0.757
64276,73.632,84.32,10.688
64277,101.406,79.2,22.206
64278,88.5,79.2,9.3
64279,101.712,79.5,22.212
64280,92.527,81.9,10.627
64281,106.137,88.5,17.637
64282,101.797,78.0,23.797
64283,122.961,78.0,44.961
64284,92.527,81.9,10.627
64285,91.251,81.9,9.351
64286,102.733,67.0,35.733
64287,101.365,67.0,34.365
64288,104.057,98.1,5.957
64289,104.678,65.0,39.678
64290,100.247,65.0,35.247
64291,105.179,119.5,14.321
64292,104.894,89.5,15.394
64293,84.591,81.9,2.691
64294,98.493,70.0,28.493
64295,105.588,81.9,23.688
64296,101.45,70.0,31.45
64297,92.776,89.5,3.276
64298,92.776,89.5,3.276
64299,88.726,116.62,27.894
64300,98.493,70.0,28.493
64301,105.433,105.4,0.033
64302,119.406,108.38,11.026
64303,101.45,70.0,31.45
64304,92.527,81.9,10.627
64305,99.567,70.0,29.567
64306,101.45,70.0,31.45
64307,99.567,70.0,29.567
64308,100.543,67.0,33.543
64309,109.952,90.1,19.852
64310,101.45,70.0,31.45
64311,99.567,70.0,29.567
64312,99.567,70.0,29.567
64313,99.567,70.0,29.567
64314,101.45,70.0,31.45
64315,97.905,53.52,44.385
64316,94.898,72.07,22.828
64317,100.543,67.0,33.543
64318,99.567,70.0,29.567
64319,95.4,90.0,5.4
64320,98.493,79.0,19.493
64321,116.998,80.0,36.998
64322,99.567,70.0,29.567
64323,105.251,114.3,9.049
64324,101.45,70.0,31.45
64325,101.45,70.0,31.45
64326,105.126,108.0,2.874
64327,102.733,67.0,35.733
64328,85.648,79.2,6.448
64329,116.971,148.2,31.229
64330,105.171,75.08,30.091
64331,105.171,75.08,30.091
64332,105.579,124.2,18.621
64333,106.609,88.75,17.859
64334,100.547,100.4,0.147
64335,107.941,148.0,40.059
64336,106.932,168.0,61.068
64337,105.463,53.9,51.563
64338,104.526,88.2,16.326
64339,105.83,91.88,13.95
64340,85.149,77.35,7.799
64341,76.128,50.0,26.128
64342,91.477,50.0,41.477
64343,95.138,130.0,34.862
64344,101.98,54.15,47.83
64345,77.594,72.0,5.594
64346,105.15,80.0,25.15
64347,109.875,67.0,42.875
64348,85.319,60.0,25.319
64349,85.862,68.33,17.532
64350,105.177,65.16,40.017
64351,99.515,99.1,0.415
64352,101.234,108.53,7.296
64353,69.008,150.0,80.992
64354,77.597,88.4,10.803
64355,105.177,65.16,40.017
64356,92.041,65.0,27.041
64357,98.297,109.05,10.753
64358,85.414,187.0,101.586
64359,86.24,136.0,49.76
64360,83.729,96.9,13.171
64361,57.113,50.0,7.113
64362,80.496,82.99,2.494
64363,88.325,87.5,0.825
64364,101.992,0.0,101.992
64365,95.681,123.68,27.999
64366,95.958,88.4,7.558
64367,107.442,108.59,1.148
64368,105.293,126.0,20.707
64369,103.702,65.0,38.702
64370,103.702,65.0,38.702
64371,103.702,65.0,38.702
64372,103.702,65.0,38.702
64373,106.167,116.7,10.533
64374,105.179,67.15,38.029
64375,105.178,67.15,38.028
64376,104.278,67.15,37.128
64377,117.465,135.0,17.535
64378,85.352,88.0,2.648
64379,103.702,65.0,38.702
64380,103.702,65.0,38.702
64381,90.391,65.0,25.391
64382,103.702,65.0,38.702
64383,104.878,106.0,1.122
64384,105.984,80.0,25.984
64385,103.702,65.0,38.702
64386,103.702,65.0,38.702
64387,103.702,65.0,38.702
64388,93.322,75.0,18.322
